Time,Fs_L1,Fs_R1,Fs_L2,Fs_R2,Roll,Pitch,Yaw,Xo,Yo,Vz_SM,Az_SM,Ay_SM,Vx,Jnc_L1,Jnc_L2,Jnc_R1,Jnc_R2,JncR_L1,JncR_L2,JncR_R1,JncR_R2
         1.85, 0.000169811813976, 3149.80517578, 7497.95849609, 7511.94482422, 0.204655691981, 0.768228113651,  25.552438736, -0.000795973697677, -0.00331699918024, 49.8396606445, -8.68210481713e-05, 1.85000002384, 0.00632356433198, -0.192594185472, -1.67646789551, 0.572023928165, -1.5237518549, 3157.51269531, 0.503697097301, -0.0677143782377, 0.401488304138
        1.875, 0.000152552529471, 3149.67724609, 7499.12109375, 7512.86621094, 0.204962104559, 0.76320040226,  25.898563385, -0.000653381168377, -0.00339072523639, 49.8451423645, -8.73195676832e-05,         1.875, 0.0062234220095, -0.209200382233, -1.66454529762, 0.570014595985, -1.51429080963, 3157.25952148, 0.450703054667, -0.092576764524, 0.355964690447
          1.9, 0.000131870110636, 3149.51904297, 7500.15966797, 7513.68212891, 0.20525328815, 0.757787168026,  26.244726181, -0.000527711003087, -0.00346274231561, 49.8504486084, -8.68890274432e-05, 1.89999997616, 0.00613102363423, -0.223519742489, -1.65388727188, 0.567415893078, -1.50591170788, 3156.98413086, 0.402932345867, -0.114913485944, 0.315408676863
        1.925, 0.000109876003989, 3149.33349609, 7501.08935547,    7514.40625, 0.205531641841, 0.752039194107, 26.5909233093, -0.000420986791141, -0.00353333563544, 49.8555908203, -8.68476636242e-05, 1.92499995232, 0.00604583835229, -0.236063092947, -1.64434850216, 0.564288437366, -1.49847316742, 3156.68945312, 0.361301869154, -0.134888127446, 0.28064674139
         1.95, 8.81472296896e-05, 3149.12353516, 7501.92578125, 7515.05322266, 0.205800056458, 0.745995521545, 26.9371566772, -0.000333677337039, -0.00360284629278, 49.8605728149, -8.47063565743e-05, 1.95000004768, 0.00596694275737, -0.247195765376, -1.63575947285, 0.560690045357, -1.49182665348, 3156.37768555, 0.327177345753, -0.15264120698, 0.252234339714
        1.975, 6.79283548379e-05, 3148.89233398, 7502.68847656, 7515.63964844, 0.206061422825, 0.739690601826, 27.2834243774, -0.000264953065198, -0.00367132248357, 49.8653869629, -8.43898887979e-05, 1.97500002384, 0.00589386792853, -0.256989181042, -1.62793111801, 0.55667245388, -1.4858019352, 3156.05078125, 0.300174236298, -0.168446600437, 0.230792835355
            2, 5.00739879499e-05,  3148.6418457, 7503.39306641, 7516.18066406, 0.206318452954, 0.733154952526, 27.6297264099, -0.000213084334973, -0.00373901170678, 49.8700485229, -8.33994272398e-05,             2, 0.00582559779286, -0.26569750905, -1.62069702148, 0.552284240723, -1.48024189472, 3155.71069336, 0.279652804136, -0.182272315025, 0.214880689979
        2.025, 3.52999522875e-05,      3148.375, 7504.05517578, 7516.68896484, 0.206573411822, 0.72641402483,   27.97605896, -0.000175651308382, -0.00380613026209, 49.8745498657, -8.19326887722e-05, 2.02500009537, 0.00576115120202, -0.273397982121, -1.61389708519, 0.54757475853, -1.47501575947, 3155.35888672, 0.265279144049, -0.194182083011, 0.204018488526
         2.05, 2.35872157646e-05, 3148.09399414, 7504.68847656, 7517.17675781, 0.20682798326, 0.719494640827, 28.3224220276, -0.000149892846821, -0.00387272727676, 49.8789024353, -7.97996399342e-05, 2.04999995232, 0.0056999954395, -0.279952317476, -1.60738909245, 0.542588889599, -1.47000229359, 3154.99682617,  0.2560788095, -0.204423770308, 0.197806045413
        2.075, 1.48121607708e-05, 3147.80078125, 7505.30371094, 7517.65332031, 0.20708334446, 0.712426066399, 28.6688156128, -0.000133151130285, -0.00393877737224, 49.8831062317, -7.84446383477e-05, 2.07500004768, 0.00564175797626, -0.285355716944, -1.60106885433, 0.537366390228, -1.46510219574,  3154.6262207, 0.249969139695, -0.213109001517, 0.194542735815
          2.1, 8.87500209501e-06, 3147.49731445, 7505.90722656, 7518.12402344, 0.207340121269, 0.705235421658, 29.0152359009, -0.000122909754282, -0.00400435598567, 49.8871650696, -7.6929522038e-05, 2.09999990463, 0.00558583531529, -0.289725035429, -1.59486913681, 0.531946361065, -1.46025943756,  3154.2487793, 0.246399924159, -0.220241338015, 0.193165227771
        2.125, 5.54824964638e-06, 3147.18603516, 7506.50390625,    7518.59375, 0.207598432899, 0.697948455811, 29.3616867065, -0.000116717375931, -0.00406948337331,  49.891078949, -7.54088541726e-05,         2.125, 0.00553182978183, -0.293056637049, -1.58873414993, 0.526366114616, -1.45543253422, 3153.86572266, 0.244595229626, -0.225952327251, 0.193141877651
         2.15, 3.99486543756e-06, 3146.86816406, 7507.09765625, 7519.06396484, 0.207857966423, 0.690590322018, 29.7081623077, -0.000112624496978, -0.00413424149156,  49.894859314, -7.4941868661e-05, 2.15000009537, 0.00547933066264, -0.295437604189, -1.58263158798, 0.520660281181, -1.4505944252, 3153.47851562, 0.243762761354, -0.230293676257, 0.193856924772
        2.175, 3.7979566514e-06, 3146.54589844, 7507.68945312, 7519.53515625, 0.208118110895, 0.683185994625, 30.0546646118, -0.000109274784336, -0.00419873045757, 49.8985061646, -7.2849492426e-05, 2.17499995232, 0.00542801199481, -0.296561449766, -1.57654738426, 0.514861047268, -1.44574666023, 3153.08886719, 0.242760255933, -0.233511045575, 0.19380030036
          2.2, 5.13980830874e-06, 3146.22045898, 7508.27685547, 7520.00488281, 0.208377331495, 0.675783753395, 30.4011898041, -0.000105470906419, -0.00426278496161, 49.9020347595, -7.13401677785e-05, 2.20000004768, 0.00537828495726, -0.29515632987, -1.57050800323, 0.508995056152, -1.44091320038, 3152.69873047, 0.240020796657, -0.235446110368, 0.192623049021
        2.225, 8.60718228068e-06, 3145.89453125, 7508.85449219, 7520.46972656, 0.208632111549, 0.668453633785, 30.7477416992, -9.95768641587e-05, -0.00432633934543, 49.9054641724, -7.15639616828e-05, 2.22499990463, 0.00533056911081,  -0.290687114, -1.56456971169, 0.503109753132, -1.43613362312, 3152.31225586, 0.234463810921, -0.234845653176, 0.189284101129
         2.25, 1.45925478137e-05, 3145.57275391, 7509.41357422, 7520.92138672, 0.208877548575, 0.661279559135, 31.0943164825, -8.95192351891e-05, -0.00438964366913, 49.9088134766, -7.19536983524e-05,          2.25, 0.00528497388586, -0.282604604959, -1.55882072449, 0.497282832861, -1.43148589134, 3151.93383789, 0.224639758468, -0.230662479997, 0.181646808982
        2.275, 2.25726435019e-05, 3145.25952148, 7509.94287109, 7521.34863281, 0.209109008312, 0.654354870319, 31.4409141541, -7.32400876586e-05, -0.00445291725919, 49.9121017456, -6.98562216712e-05, 2.27500009537, 0.00524202687666, -0.270760297775, -1.55337488651, 0.491605609655, -1.42708981037, 3151.56811523, 0.210177719593, -0.223025485873, 0.169378817081
          2.3, 3.10036448354e-05, 3144.95898438, 7510.43066406, 7521.74121094, 0.209323242307, 0.647767484188, 31.7875347137, -4.95419735671e-05, -0.00451594637707, 49.9153404236, -6.88443033141e-05, 2.29999995232, 0.0052032219246, -0.255838096142, -1.54835557938, 0.486149430275, -1.4230452776, 3151.22021484, 0.190601348877, -0.213223844767, 0.153714373708
        2.325, 3.74972369173e-05, 3144.67358398, 7510.86621094, 7522.09326172, 0.209518775344, 0.641574323177, 32.1341781616, -1.90804839804e-05, -0.00457861833274,  49.918548584, -6.96520073689e-05, 2.32500004768, 0.00516942236573, -0.239557385445, -1.54387259483, 0.480951696634, -1.4194226265, 3150.89257812, 0.167695984244, -0.202527359128, 0.135856211185
         2.35, 4.02409132221e-05, 3144.40332031, 7511.24462891, 7522.39990234, 0.20969542861, 0.635785639286, 32.4808425903, 1.55502639245e-05, -0.00464118598029, 49.9217224121, -7.08047664375e-05, 2.34999990463, 0.00514028780162, -0.223724275827, -1.53998100758, 0.476023495197, -1.41626703739,  3150.5859375, 0.143549442291, -0.191767185926, 0.116300724447
        2.375, 3.86980318581e-05, 3144.14794922, 7511.56396484, 7522.65771484, 0.209853947163, 0.630376517773, 32.8275299072, 5.06814503751e-05, -0.00470400881022, 49.9248733521, -7.10294334567e-05,         2.375, 0.00511512439698, -0.209250539541, -1.53669250011, 0.471358865499, -1.41361355782, 3150.29931641, 0.119694888592, -0.18153822422, 0.096042200923
          2.4, 3.37312558258e-05, 3143.90649414, 7511.82714844,  7522.8671875, 0.209995687008, 0.62531131506, 33.1742401123, 8.28540141811e-05, -0.00476724235341, 49.9280014038, -7.07756335032e-05, 2.40000009537, 0.00509364996105, -0.196196839213, -1.53398370743, 0.466938972473, -1.41145420074, 3150.03051758, 0.0973394811153, -0.172213241458, 0.0770384520292
        2.425, 2.65123017016e-05, 3143.67773438,  7512.0390625, 7523.03369141, 0.210122436285, 0.620555877686, 33.5209732056, 0.000109570421046, -0.00483091687784, 49.9311027527, -6.93480324117e-05, 2.42499995232, 0.00507564749569, -0.18443877995, -1.53180420399, 0.462740451097, -1.4097417593, 3149.77783203, 0.07761374861, -0.163827747107, 0.0604485832155
         2.45, 1.82238691195e-05, 3143.45996094, 7512.20703125, 7523.16357422, 0.21023645997, 0.616079926491, 33.8677253723, 0.000129359788843, -0.00489480188116, 49.9341812134, -6.75035407767e-05, 2.45000004768, 0.0050611034967, -0.173824697733, -1.53007626534, 0.45873939991, -1.40840506554, 3149.53979492, 0.0611041635275, -0.156429961324, 0.0470551997423
        2.475, 9.73865098786e-06, 3143.25195312, 7512.33837891, 7523.26513672, 0.210340425372, 0.611854434013, 34.2145004272, 0.000141681681271, -0.00495856441557, 49.9372291565, -6.66245687171e-05, 2.47499990463, 0.00504984846339, -0.164456650615, -1.52872037888, 0.454910993576, -1.40735912323, 3149.31494141, 0.0480525046587, -0.149984508753, 0.0372304059565
          2.5, 1.75459956608e-06, 3143.05249023, 7512.44384766, 7523.34716797, 0.210437104106, 0.607843875885, 34.5612945557, 0.000146702121128, -0.00502208294347, 49.9402427673, -6.61179219605e-05,           2.5, 0.00504097435623, -0.156669512391, -1.52763688564, 0.451234102249, -1.4065144062, 3149.10107422, 0.0393794439733, -0.144277110696, 0.0309057738632
        2.525, -5.41204917681e-06, 3142.86083984, 7512.53320312, 7523.41748047, 0.210529133677, 0.604006886482, 34.9081115723, 0.00014501811529, -0.00508534768596, 49.9432220459, -6.56640040688e-05, 2.52500009537, 0.00503336451948, -0.150561749935, -1.52671575546, 0.447691917419, -1.40578794479, 3148.89648438, 0.0349904634058, -0.139200925827, 0.0277035757899
         2.55, -1.14833665066e-05, 3142.67529297, 7512.61669922, 7523.48388672, 0.210618779063, 0.60030323267, 35.2549514771, 0.000137469425681, -0.00514838285744, 49.9461631775, -6.51393638691e-05, 2.54999995232, 0.00502606062219, -0.145960360765, -1.52585673332, 0.444269150496, -1.40510630608, 3148.69897461, 0.0342904441059, -0.134713843465, 0.0272579547018
        2.575, -1.6166957721e-05, 3142.49560547, 7512.70214844, 7523.55175781, 0.210707888007, 0.596698880196, 35.6018066406, 0.000125155653222, -0.00521120801568, 49.9490661621, -6.4535830461e-05, 2.57500004768, 0.0050183669664, -0.142563790083, -1.52497637272, 0.440951764584, -1.40440559387, 3148.50683594, 0.0365837179124, -0.130762681365, 0.0291531104594
          2.6, -1.93853720702e-05, 3142.32080078, 7512.79638672, 7523.62744141, 0.210797905922, 0.593166947365, 35.9486846924, 0.000109344837256, -0.00527389394119, 49.9519195557, -6.57031341689e-05, 2.59999990463, 0.00500971078873, -0.14015237987, -1.52400743961, 0.43772777915, -1.40363001823, 3148.31884766, 0.0412866137922, -0.127201676369, 0.0331315658987
        2.625, -2.10992147913e-05, 3142.15039062, 7512.90429688, 7523.71337891, 0.210889831185, 0.589683949947, 36.2955818176, 9.13716503419e-05, -0.00533674797043, 49.9547309875, -6.57463460811e-05,         2.625, 0.00499928696081, -0.138608932495, -1.52289819717, 0.434589982033, -1.40274441242, 3148.13378906, 0.0476831682026, -0.123863078654, 0.0378094315529
         2.65, -2.13605144381e-05, 3141.98413086, 7513.02880859, 7523.81152344, 0.210984379053, 0.586232125759, 36.6424980164, 7.2530718171e-05, -0.00539990700781, 49.9574890137, -6.51871669106e-05, 2.65000009537, 0.00498694181442, -0.137595310807, -1.52161490917, 0.431531488895, -1.40173339844, 3147.95068359, 0.0550728216767, -0.120898023248, 0.0432131700218
        2.675, -2.04165444302e-05, 3141.82104492,   7513.171875, 7523.92382812, 0.211081922054, 0.582802295685, 36.9894332886, 5.4020609241e-05, -0.00546333240345, 49.9602012634, -6.44962055958e-05, 2.67499995232, 0.00497303949669, -0.136815667152, -1.52014315128, 0.428540527821, -1.40057826042, 3147.76904297, 0.0626487508416, -0.118475541472, 0.0492620132864
          2.7, -1.86685319932e-05, 3141.66064453, 7513.33300781, 7524.05078125, 0.211182564497, 0.579390227795, 37.3363876343, 3.67258253391e-05, -0.00552691798657, 49.9628601074, -6.38964556856e-05, 2.70000004768, 0.00495799491182, -0.136171370745, -1.5184854269, 0.425603270531, -1.39926934242, 3147.58862305, 0.0698771327734, -0.116585217416, 0.0554250106215
        2.725, -1.64286084328e-05, 3141.50219727, 7513.51074219, 7524.19238281, 0.21128615737, 0.575992643833, 37.6833610535, 2.12103677768e-05, -0.00559054967016, 49.9654693604, -6.34525495116e-05, 2.72499990463, 0.00494210096076, -0.135657325387, -1.51665437222, 0.42270770669, -1.39780974388, 3147.40917969, 0.0764946714044, -0.1151227355, 0.0612604804337
         2.75, -1.39310996019e-05, 3141.34545898, 7513.70361328, 7524.34765625, 0.211392462254, 0.57260620594, 38.0303497314, 7.80121899879e-06, -0.00565413059667, 49.9680252075, -6.31495786365e-05,          2.75, 0.00492551596835, -0.13528418541, -1.51466703415, 0.419844537973, -1.39621138573, 3147.23071289, 0.0823594331741, -0.113973669708, 0.066490650177
        2.775, -1.13703226816e-05, 3141.19018555, 7513.90966797, 7524.51464844, 0.21150110662, 0.569227278233, 38.3773574829, -3.36258199241e-06, -0.0057175885886, 49.9705238342, -6.2946935941e-05, 2.77500009537, 0.00490830792114, -0.135053515434, -1.51254332066, 0.417007148266, -1.39449167252, 3147.05249023, 0.0873964428902, -0.113050073385, 0.0709537640214
          2.8, -8.90516366781e-06, 3141.03564453, 7514.12744141, 7524.69140625, 0.211611703038, 0.565852403641, 38.7243804932, -1.22980400192e-05, -0.00578087335452, 49.9729690552, -6.28050984233e-05, 2.79999995232, 0.00489050429314, -0.134955555201, -1.51030421257, 0.414190620184, -1.39267063141, 3146.87475586, 0.0915858000517, -0.112298130989, 0.0745895206928
        2.825, -6.65641846354e-06, 3140.88208008, 7514.35400391, 7524.87597656, 0.211723864079, 0.562478542328, 39.0714225769, -1.91457675101e-05, -0.0058439495042, 49.9753608704, -6.26947803539e-05, 2.82500004768, 0.00487212603912, -0.134973093867, -1.50797080994, 0.411391049623, -1.39076888561, 3146.69726562, 0.0949536785483, -0.111690752208, 0.0774191915989
         2.85, -4.70461827717e-06, 3140.72924805, 7514.58789062, 7525.06640625, 0.211837261915, 0.55910295248, 39.4184799194, -2.41353518504e-05, -0.00590679422021, 49.9776954651, -6.25973989372e-05, 2.84999990463, 0.00485320482403, -0.135084971786, -1.5055629015, 0.408605009317, -1.38880574703, 3146.51977539, 0.0975623503327, -0.111214928329, 0.0795171186328
        2.875, -3.08976518681e-06,  3140.5769043, 7514.82714844, 7525.26123047, 0.211951568723, 0.555723667145, 39.7655563354, -2.75494403468e-05, -0.00596939073876, 49.9799766541, -6.25022876193e-05,         2.875, 0.00483378767967, -0.135268419981, -1.50309824944, 0.405829280615, -1.3867982626, 3146.34204102, 0.0994998663664, -0.110861286521, 0.0809866786003
          2.9, -1.82896985734e-06, 3140.42480469,  7515.0703125, 7525.45898438, 0.212066546082,  0.5523391366, 40.1126441956, -2.96892649203e-05, -0.00603172788396, 49.9822006226, -6.2217382947e-05, 2.90000009537, 0.00481393234804, -0.135501116514, -1.50059258938, 0.403061002493, -1.38476061821, 3146.16430664, 0.100887425244, -0.110618822277, 0.0819428861141
        2.925, -1.0522745697e-06, 3140.27294922, 7515.31689453, 7525.65917969, 0.212181970477, 0.548949182034, 40.4597511292, -3.09377755912e-05, -0.00609371811152, 49.9843673706, -6.17962796241e-05, 2.92499995232, 0.00479384977371, -0.135694459081, -1.49805366993, 0.400296747684, -1.38270032406, 3145.98632812, 0.102104105055, -0.110544539988, 0.0829103514552
         2.95, -6.42518273253e-07, 3140.12084961, 7515.56494141, 7525.86083984, 0.212297737598, 0.545554339886, 40.8068695068, -3.16607693094e-05, -0.00615531811491, 49.9864768982, -6.20929131401e-05, 2.95000004768, 0.00477362889796, -0.135907649994, -1.49549520016, 0.397533029318, -1.38062119484, 3145.80810547, 0.102489210665, -0.110549934208, 0.083282597363
        2.975, -3.10958910177e-07, 3139.96899414, 7515.81396484, 7526.06298828, 0.212413772941, 0.542152822018, 41.1540031433, -3.20892831951e-05, -0.00621662242338, 49.9885292053, -6.21261351625e-05, 2.97499990463, 0.00475305411965, -0.136227086186, -1.4929292202, 0.394769608974, -1.37853932381, 3145.62963867, 0.10281649977, -0.11051993072, 0.083260692656
            3, 8.81209061276e-08, 3139.81713867, 7516.06396484, 7526.26513672,  0.2125300318, 0.538742780685, 41.5011520386, -3.21871120832e-05, -0.00627767620608,  49.990524292, -6.20128994342e-05,             3, 0.00473211007193, -0.136574864388, -1.49035382271, 0.392006933689, -1.37645792961, 3145.45092773, 0.103203743696, -0.110499933362, 0.0832522213459
        3.025, 4.13587315506e-07,  3139.6652832, 7516.31494141, 7526.46679688, 0.21264642477, 0.535324454308, 41.8483123779, -3.19569808198e-05, -0.00633849250153, 49.9924659729, -6.18330595898e-05, 3.02500009537, 0.00471089733765, -0.136881142855, -1.48777067661, 0.389244198799, -1.37437713146, 3145.27172852, 0.10341592133, -0.110528610647, 0.0831995680928
         3.05, 6.23807466127e-07, 3139.51318359, 7516.56591797, 7526.66845703, 0.212762877345, 0.531899273396, 42.1954879761, -3.14913741022e-05, -0.00639906898141, 49.9943466187, -6.16323959548e-05, 3.04999995232, 0.00468953186646, -0.137122482061, -1.48518466949, 0.386480093002, -1.37229859829, 3145.09204102, 0.103433646262, -0.110606513917, 0.0830736383796
        3.075, 7.42051895486e-07, 3139.36108398, 7516.81640625, 7526.87011719, 0.21287932992, 0.528468847275,  42.542678833, -3.08826492983e-05, -0.00645939866081, 49.9961738586, -6.14299060544e-05, 3.07500004768, 0.00466810725629, -0.137301892042, -1.48259997368, 0.383713573217, -1.3702237606, 3144.91235352, 0.103322394192, -0.110718987882, 0.0829071626067
          3.1, 7.88035606547e-07, 3139.20874023, 7517.06689453, 7527.07080078, 0.21299572289, 0.525034606457, 42.8898773193, -3.02026837744e-05, -0.00651947408915, 49.9979400635, -6.12293879385e-05, 3.09999990463, 0.00464668590575, -0.137429356575, -1.48001921177, 0.380944013596, -1.36815345287, 3144.73242188, 0.103129580617, -0.110848240554, 0.0827194973826
